400	117
399	118
385	118
384	119
376	119
375	120
372	120
371	121
368	121
367	122
358	122
357	123
351	123
350	124
347	124
346	125
343	125
342	126
340	126
339	127
337	127
336	128
334	128
333	129
331	129
330	130
328	130
327	131
326	131
325	132
324	132
322	134
321	134
320	135
319	135
318	136
316	136
315	137
310	137
309	138
307	138
306	139
305	139
304	140
303	140
299	144
299	145
293	151
292	151
291	152
290	152
289	153
287	153
286	154
285	154
284	155
283	155
281	157
280	157
278	159
277	159
276	160
275	160
273	162
272	162
270	164
269	164
266	167
265	167
261	171
260	171
256	175
255	175
241	189
241	190
239	192
239	193
229	203
229	204
220	213
220	214
207	227
206	227
206	228
203	231
203	232
202	233
202	234
194	242
194	243
187	250
186	250
184	252
183	252
182	253
182	254
181	255
181	256
180	257
180	262
179	263
179	265
178	266
178	267
177	268
177	269
176	270
176	272
174	274
174	275
173	276
172	276
170	278
169	278
168	279
150	279
149	280
148	280
145	283
145	290
144	291
144	292
142	294
141	294
139	296
138	296
136	298
136	299
135	300
135	301
134	302
134	303
133	304
133	305
131	307
131	309
130	310
130	311
129	312
129	314
128	315
128	320
127	321
127	325
126	326
126	339
125	340
125	342
124	343
124	344
122	346
122	347
121	348
121	349
119	351
119	353
118	354
118	372
117	373
117	374
116	375
116	376
115	377
115	403
114	404
114	409
113	410
113	432
111	434
111	435
110	436
110	437
109	438
109	446
110	447
110	448
112	450
112	451
113	452
113	454
114	455
114	456
115	457
115	459
116	460
116	461
117	462
117	463
118	464
118	466
119	467
119	470
120	471
120	473
121	474
121	476
122	477
122	478
123	479
123	480
124	481
124	482
125	483
125	484
127	486
127	487
130	490
130	491
131	492
131	501
132	502
132	503
137	508
137	509
138	510
138	516
139	517
139	518
140	519
140	520
144	524
144	525
145	526
145	534
146	535
146	539
147	540
147	541
148	542
148	543
149	543
152	546
153	546
155	548
155	549
156	550
156	556
157	557
157	558
164	565
164	566
165	567
165	568
166	569
166	570
167	571
167	572
172	577
172	578
174	580
174	581
175	582
175	583
182	590
183	590
185	592
186	592
187	593
188	593
189	594
191	594
192	595
197	595
198	596
199	596
200	597
200	598
202	600
202	601
204	603
204	604
205	605
205	606
211	612
211	613
212	614
212	616
213	617
213	618
214	619
214	620
215	621
215	622
221	628
221	629
228	636
228	637
230	639
230	640
231	641
231	642
234	645
236	645
237	646
239	646
240	647
241	647
243	649
244	649
260	665
261	665
263	667
264	667
270	673
270	674
272	676
272	677
274	679
274	680
281	687
282	687
284	689
285	689
290	694
291	694
293	696
294	696
295	697
296	697
297	698
298	698
299	699
300	699
301	700
306	700
307	701
309	701
310	702
311	702
312	703
314	703
315	704
319	704
320	705
322	705
323	706
325	706
326	707
330	707
331	706
335	706
336	705
365	705
